x	y
15.753397733	-0.0600591542343
16.5684881232	3.27022376572
-2.3691095994	-11.7949375675
-12.3451392206	12.2766338029
7.20647042565	-11.8100039837
-3.89609866281	1.97243726487
2.58228903415	2.57653143574
-8.36476186621	20.1005639219
12.2073194732	-20.3140790109
-10.930214905	-5.83686762532
15.9713647877	7.54872171918
-24.7549213042	14.7790001442
-18.7260839951	9.95233281373
-8.63458656104	20.6838822322
-3.22424605564	1.97964597129
0.0606074411627	2.56572737045
9.54246752079	8.46556264999
1.78298843455	1.6165062843
9.62447789699	8.21633501783
4.34129387853	-2.28038810144
-5.49308413829	-1.12968247627
16.1612711837	-6.59045706726
-8.26195909373	21.1277163821
6.13166662224	6.95616497637
8.74751994331	1.03515421404
17.0273695442	-4.84053172317
18.2564976457	-8.02796663036
4.34989160912	4.00792792922
-3.02133133574	6.30037506786
6.57875986362	9.64062876687
6.54444661561	9.56595911831
9.09072040207	16.4388685102
4.55257458605	15.5275232523
2.47049492285	17.748456811
11.2038742075	-5.94927313519
-3.31966484631	-6.12217942984
22.1268782416	-6.16896988539
-10.0479964175	-6.40121155539
12.0008977345	-13.1674683774
-11.532508359	2.33801609455
-5.16559951618	-15.8595979962
1.05047264382	13.3434579429
-3.91350365322	6.92980749032
5.18908073046	19.2923711665
-23.1586095396	3.87397162632
-1.0466095109	5.22911235549
-14.2893935548	-2.47550039953
0.923529817495	-2.10929355861
0.32881307383	-3.1282224856
-14.4069008996	18.159707759
-2.82269798341	-10.0387460438
23.8840488442	-7.38400226288
16.9580643709	-4.81297738254
24.3327132914	-6.94106131802
23.2345969247	0.0573204666159
3.01279960298	-2.90801707361
23.7404935755	-8.91247719759
19.2995519376	-4.19516294276
-22.1754319668	6.34014266146
22.805639347	-9.58833531099
15.1059539799	-3.47785650793
-15.1282495945	7.89782356166
9.89112700708	-0.739261566401
5.43165565227	-23.523951611
5.44913754265	-23.6705273744
7.27857917414	-17.2540015481
6.67653239647	16.4848645851
5.70819946621	18.4343089889
-3.27865556285	11.0262408637
-3.74060190378	11.2962026905
8.1650401426	1.39023768686
18.2128640186	-6.64921931911
23.355073016	-8.85309562325
21.577396487	-10.1764966008
5.47059371583	-23.6064533283
4.72214466964	15.8087726096
-5.93938152989	-7.08054173216
2.96021448795	7.03348693719
16.9766877976	-1.57319783848
24.3475638482	-8.8072276912
22.2861215513	-10.1191401117
23.0307561891	-10.5981269019
7.19709848426	-17.1254398344
7.0815396674	-16.9434141203
6.90495958346	-16.488012014
22.9966705128	-10.564429072
-18.4053670524	8.80365463044
-8.17336646401	19.4665364453
-17.2031287137	9.61197147543
6.81979750755	-16.1892278373
6.89198545537	-16.0120687503
6.54256651979	-15.7616239762
6.29772913381	-15.5738545299
23.624030395	-9.05446532859
-14.2939523101	-5.12342471674
-13.4615154491	-2.76920168553
6.08224322814	-15.3505339541
22.5936750401	-9.63605454226
23.8856904317	-9.73278767082
22.9352674055	-6.12597478875
14.6755221997	-8.61106895544
15.0693611268	-9.22430124107
22.5810102304	-6.02885211574
22.2632918512	-4.98600207569
23.2527987095	-8.53793188
6.13770507713	-25.5990310588
8.78619449553	16.7520693353
7.47033182252	17.4733465255
5.40815062336	19.9980678684
2.54558220555	-15.1299896042
5.29648710533	17.7425731293
-15.4947425735	-3.78273104204
4.79181941785	17.5920264233
17.3368977272	-3.58732668665
5.69005696223	-26.2170887719
5.80171860913	-26.0312959153
23.4917288	-8.0990114036
23.539946815	-8.01587159317
24.1865844028	-9.30295423855
14.381184779	-8.82427808474
14.3838246592	-8.92435536714
6.18056996836	-25.5918554426
6.27263995596	-25.5309032946
0.75924201061	3.14674288573
-4.70753592575	14.1168677897
20.4887322689	-13.9319232461
5.24656802426	0.731740289368
-7.38058143195	3.95529872217
5.42725093778	-23.6756036685
20.4712049129	-13.9168848364
10.0992028056	-9.99856688059
3.0645669579	18.3186434293
22.9736534731	4.23690447752
6.41296202706	4.19578544456
6.40238554096	4.06673860516
-11.3739240871	-2.713313898
-13.1482933186	-6.47386672593
-23.4046212885	10.9081376199
-7.84773307007	7.06638034464
-25.0008961384	14.2910485952
11.7543139967	-26.521462279
12.0342947028	-20.692976123
16.7264301745	-7.90797626001
15.8825950392	-18.918183707
15.8524920286	-18.4357821352
15.8254970107	-18.5469338525
15.9819589825	-17.646943905
14.2434372705	-16.3358134783
13.4924992733	-25.148141113
13.1728020535	-24.7892035033
14.85956338	-23.6675521054
5.68578730294	-26.1955982727
15.1906347906	-25.3034895539
15.5131304002	-23.0244909352
14.9335568689	-23.6137589684
13.10956655	-23.0346161924
13.6821524402	-27.1377199933
12.6649817675	-26.3053326949
14.0412900963	-26.2931857905
13.9262504419	-26.6980449934
12.9874962701	-27.0268574003
13.5854073102	-26.4071492113
13.922670688	-27.4495822564
12.5496237887	-27.14658999
12.6560422436	-27.0804907668
13.2186950859	-27.7615225784
14.1262059468	-27.0554966502
13.7447721893	-27.7180750756
13.4245424387	-27.3631170916
12.9024822622	-27.5506151312
14.8448962957	-27.1578138118
13.3170995651	-26.7113384267
12.6699934472	-26.0788244385
12.9823310392	-26.1936490134
14.8962013947	-26.3424620868
13.6487923286	-26.1523644344
12.9667432778	-26.7698978858
13.5494669446	-25.9523423032
12.349260919	-24.7319135171
13.0122463663	-24.1331170847
13.2248528012	-23.2642632109
12.8059269634	-24.6274701666
13.3825955169	-22.7552283463
6.84904021897	18.8681469088
22.793062246	-9.03666702003
-15.8570390777	13.6641427969
8.69228938247	-0.233532992697
0.438092454633	9.17872259022
23.1450686674	3.84613080663
-4.46703900087	9.72625140245
-3.82226796459	11.3485489515
-9.80657261902	17.8896806192
0.096984685155	12.820302134
21.9630421329	1.89910582553
-10.0555700981	16.9626032562
-10.7771978212	18.5138969052
-3.0862463125	-10.6940955155
13.815743394	-9.68593378171
9.25320640485	9.31992541638
-1.02496567751	-17.9883596345
-0.387529298002	14.3367006237
-0.38804736945	13.3271694573
-24.911082222	14.5688909942
15.5232008534	-11.9014763429
-3.7365132895	5.45645726975
19.1604518107	-22.3956657016
-1.76456936124	3.88239106125
-7.75142903789	19.5652054669
-5.68642602188	-13.1507762173
-3.50835395922	10.1003337311
-3.624164643	19.9553806665
-15.7711321051	15.6293276574
-15.5475269314	15.6448990848
-11.5019352397	15.3544304282
-11.434161158	15.1553452576
-12.6379685188	14.6730540119
-13.6658466368	16.6633804593
-13.8428823765	15.1213684981
18.3831242772	-20.4618102751
19.2246086649	-19.3018676842
19.221243713	-19.789321663
18.9677724979	-20.4979873754
19.3152945847	-20.7248261213
18.6278146475	-19.96262883
18.4458955738	-20.9992013716
19.2647884394	-21.268138071
19.6767071313	-20.7489063356
20.389800895	-20.4883423066
8.13431017975	-6.64013780375
-26.5781149546	7.50128821223
-26.5879627308	7.49696156281
18.9295397372	-20.1346558478
19.0133538676	-20.6369525445
18.8438414987	-20.4718332701
18.4002202856	-20.2063748957
5.81190095527	-12.6813227845
-2.29069249664	-21.0127579803
-6.82478726435	-9.18376967283
-14.357171712	18.0754855858
2.62691372965	5.16931411962
-6.67996403956	19.4281328682
-2.78150115651	15.1636441495
10.3379694473	-0.65226169187
-10.1702779196	5.04846950951
-10.9443468003	19.458354253
20.4811018575	-7.91512097638
14.0235319427	-4.08987148706
2.98042124318	6.86805491613
13.1597409138	-22.8729361022
13.1042634222	-23.1542157427
20.5698893138	-7.91382794413
22.9481995013	2.24280256024
23.1778012164	0.933874858917
23.1832022311	2.39768038235
-2.61609695554	0.172193727177
23.4267455189	1.06053150392
23.4530656889	2.52619278028
-0.204752229483	-2.96376896416
22.8020855948	1.70914704547
-0.428810470663	-2.93576959901
22.7947382645	1.65896781668
22.5323075403	4.04451108054
4.65097984773	-14.1979961785
22.7023949215	1.85285064059
-19.6968003888	16.5862274691
14.1466867136	5.88453713666
11.9209595534	-12.2319640689
7.45794429074	-16.1364749114
21.65860085	-11.4128968832
23.9765024627	-9.0919668903
23.9278424779	-9.17775705207
-15.8062576498	-6.32055337005
16.067988364	-17.5661019799
-7.63849633802	2.3379604509
-13.9213662441	14.4353900429
22.2043752428	2.56385098726
-22.6975342429	7.2661198738
15.2795826633	-3.00586717695
-2.79171605481	-10.7669424405
10.4355184873	-20.5430738947
8.27415194033	-6.6705146961
-2.45293044129	0.230733363515
7.41057850855	6.48640910314
8.53209287852	5.58563498032
22.0107389074	3.39115482268
3.46516646804	9.92223054065
19.5542541871	9.31656833658
-0.42161331721	15.4661598758
-0.729694172683	13.7093609005
-25.8277987252	12.7590400211
-3.20303339711	-4.94827546632
-23.8027660927	11.1475542789
18.0628373949	-8.07509382399
17.0572994632	-5.6088843798
16.4698938388	-7.2903440558
18.6908938564	-8.0802097142
15.5748063079	-7.61504586599
17.5414014569	-6.15989670553
17.6119635322	-8.89289817474
16.2742911965	-6.97117555991
16.2806201133	-6.50888245996
11.8439869904	-25.7305081912
5.12816354665	-8.39812037924
-12.0883721531	13.1460956176
-20.4235265181	15.1431297148
-15.7968064648	21.3999446689
-13.2147787958	15.6853052639
4.0653627609	0.424111456509
-20.1674422166	13.1334882258
-14.1100501912	16.9112554921
-15.8009516227	21.4092981779
-12.7175970019	13.5236554922
3.50189119595	-14.3481548487
18.7604661506	-8.46122920467
-7.9552893597	21.6106924135
-23.9914355813	5.79075255895
3.34327266795	4.69743196573
9.68515282323	0.654417929944
-23.4765817359	5.86697551404
4.23153709328	-4.12306691347
1.43053702078	-8.34032019042
9.73845639151	-4.30741342497
-2.9347788454	9.63686351347
16.2900031788	-19.7535374728
-16.9243036428	17.786285381
9.66811726425	8.28816914042
-14.865804888	9.84354389331
-18.8421362553	16.1473526556
-9.00273020952	15.5975492643
-19.4577331193	9.17424264646
8.20957389552	4.46726590382
15.628460674	-2.05649712114
16.1044259393	-5.40921311371
11.3472963979	-8.30483978392
15.9557215354	7.58086378001
-0.984901303215	-19.3014570933
4.52145646605	18.9770549346
4.82142741692	18.6506293355
-8.59421757414	5.71408817053
4.86820621496	7.7972325942
3.93149953099	-4.35795157194
-26.6465276635	13.8966630771
7.640961739	-1.50506224115
-17.1092881445	5.64682338095
-19.4942315503	17.7488147595
-3.52913502668	0.984806137229
-16.5113736311	-7.40554434424
-14.3770683344	-8.39850247542
6.88917290797	-3.34955695192
14.1831545649	-1.27951421608
18.9870614918	1.38040858491
16.951156697	-0.0123479392241
-3.51686536771	-11.9572709187
9.5018798332	-4.50935345843
17.2977499826	-3.08035349971
13.9981292188	-8.05848279768
8.16065865346	-6.53331645997
2.61997011821	5.5188742948
-9.89106162474	-15.826129821
-13.5200705554	-2.87825120248
19.469777146	9.28228440103
-7.10005478054	16.166109132
14.527230128	9.68707494525
-11.8465945214	-8.8379604666
8.49246011285	-0.851414202086
-10.6772154202	14.7919068189
-16.2796668967	-6.51875781752
-15.1259745307	-5.98051348107
-16.2919438064	-5.5445734653
-15.0471413193	-5.99835942318
-13.978758941	-7.48748517162
-16.2876205535	-5.45019414483
-23.1184830723	3.95022622625
-24.8952277586	10.8217258129
16.1191120782	3.6280323421
2.07371503083	-2.17052293948
-1.02785695239	-21.9156833052
-0.72157232585	-19.5101573407
11.9154106682	-12.2871469944
-15.1193552127	-2.62418076234
-8.85414904137	4.32793541425
-3.16405931599	9.7819157316
-9.18420258138	3.78413973256
-17.6183196288	20.2630510686
14.5033328477	-16.6489705936
10.08779052	-20.560584382
-15.6529315264	2.28913798503
1.05540790837	0.281856036401
-6.14234347266	-15.8420862014
-0.932796060312	-8.12016893571
-7.99692674431	15.9342680626
-0.793238974075	1.05212848194
1.34061413929	-8.29409935213
-10.0127885986	14.2534385113
18.3711656189	1.30269358479
-8.27518947652	4.78264221162
-0.468235968272	9.08707734959
-0.476589272125	9.07584774773
-25.158344854	14.3286335168
-3.64920989703	0.606077044494
8.29764832234	4.66201721292
-22.0261436717	6.56151701987
5.21600643262	2.39781755192
-20.45897592	16.1859393461
22.3912211671	-6.02763921698
-7.97083111948	-0.44845450793
-10.3916236399	15.6072526799
-10.7206796253	16.2168339296
-10.5082234936	18.7970081095
-9.33814211041	20.6246957152
-8.90055103658	21.2689347428
-14.4646853013	-3.73782640487
-13.9077094471	-5.27778717269
-24.3803182583	11.2297605087
-12.2634478018	16.7623532788
-15.5188148158	-5.88839450327
-21.7795016918	6.97494520852
-16.1449301868	-6.23855759133
-14.1845925027	-4.2408890437
-5.1853793299	-15.5714375872
-5.28646838803	-15.2292448669
-5.98408461444	-16.5056942251
11.8751052657	-21.4028177836
10.7431294726	-20.4087223248
11.8793640089	-20.787879959
-3.71810229145	19.9790123098
13.6935616804	-2.10731865721
3.96627762938	-4.29161196592
19.0049607549	1.40704768572
14.3883575716	-23.1524612288
-16.8858386005	-5.25235835177
-18.0950988276	-7.60805448768
-18.1002429503	-7.60919977547
9.07957642037	0.0202327171861
-16.7707600441	5.25861533726
16.182973557	10.9577175199
16.172721633	10.9372510435
9.45474394892	-27.0873524832
18.9231723179	4.67344935177
18.2807326545	5.99544443385
18.1947402854	5.89647379607
18.1142369755	5.91018686664
22.4002070812	-16.0602643102
-13.2227311341	12.9417128112
-16.9372914045	15.2354075167
-11.9323433413	14.5227549263
0.98967317459	-7.76020939614
-11.1536880091	13.2232829697
-21.450818812	7.21480398302
-11.6926489072	13.6117313432
-14.5022083571	16.8419635523
-11.1336837747	20.2763013945
-3.23265481457	8.29378853894
-4.83710634496	-10.9183958432
-6.55203502349	-8.13684928976
-6.28950045838	-8.4769300126
-6.82357125926	-9.06974044284
-1.32342673934	-20.4278873259
11.9819964365	-13.1628355264
9.97258627322	-2.43940436892
-12.4810098148	14.9936572241
-21.9325834842	16.9102932239
-12.8629276543	14.668128884
-9.01393222367	17.4019090945
-15.3905231318	15.5130061985
20.2861985713	-9.55793109492
9.3944288632	-27.0889944383
-2.21051111328	-1.2398556942
-12.034792632	13.6675948254
-14.5363515552	13.5983508277
-14.8723006297	13.5950673761
-13.8983459614	13.7948577046
-11.854485255	14.2040882679
-8.17210246773	13.504502767
-0.45642685989	-5.96590978909
-9.64975765153	-11.9405593662
-15.0147010003	7.84902952176
-7.71948847554	-8.21545802928
-5.46402132451	-9.64870075977
-6.79319848006	19.0083286094
-5.81967296055	16.9208434874
-6.11361520786	16.9753433717
-18.5786313782	10.4898339751
-8.86126987477	18.5165327854
-18.4117167621	11.3923728912
-23.8629814875	14.0855680318
1.32296437645	-8.54259864616
1.36979290393	-6.08539768285
-4.18606401737	4.50681231191
-2.42849154798	10.6453080531
-15.4990824997	11.1202320208
-17.232230494	9.97512065725
-15.9398205725	10.5025752526
-18.7563050233	9.94750651543
-18.005249217	9.69276698158
-16.7998346914	10.0191669626
-15.6128521056	8.7975649877
-15.1186881889	9.39733873669
-16.1891509359	10.4138849012
-22.7660549413	14.5767716391
-11.672384359	13.9079805419
-16.6762998639	11.1489581129
